"catagory","title","participated"
"안전/환경","미세먼지 해결방안 촉구","20"
"정치개혁","국회의원 연봉셀프인상 더이사못하도록합시다 여러분","22"
"정치개혁","공무원분들 급여를 수당제전환","3"
"행정","국내우편(등기/택배)배송조회 기간을  현재 1년에서  5년으로 늘려주길  청원합니다.","1"
"정치개혁","저희나라도 국회으원들  활동비들을 공개 해야한다고생각합니다","19"
"일자리","관세청 세관 직원들의 불법  매관매직 관피아 세피아 방지법을 만들어 주세요","2"
"일자리","2019년 헬게이트가 시작됨","7"
"정치개혁","국회의원 정원숫자 줄이고 급여도 삭감하자","19"
"인권/성평등","정부도못하는100년임대를 하는사람입니다.","4"
"행정","현제 국선변호인 재도관련","4"
"일자리","대한민국에서 외국인 노동자를 추방 합시다","4"
"일자리","대한민국에서 외국인 노동자를 추방 합시다","4"
"기타","임금체벌에 대한 청원","1"
"기타","군무원 시험일정","10"
"인권/성평등","남영동 대공분실 사실적 분위기 유지","0"
"안전/환경","중국발 미세먼지 때문에 밖에서 뛰어놀지 못하는 불쌍한 대한민국 아이들","22"
"정치개혁","조용해진 청와대 게시판 ㅡ다걸러버린 게시판","7"
"교통/건축/국토","교통외딴섬 경기도 ☆포천시☆의 지하철연장 ☆예타면제☆를 바랍니다","826"
"정치개혁","●국회의원 수 100명도 많다..!!","17"
"보건복지","국민에게 거짓정보 제공하는 네이버","13"
"인권/성평등","성매매 자폭단, 여성단체, 성매매 합법","9"
"정치개혁","▣  ▣  자한당으 ㄴ우리 편이라고 ??  ■   ■","3"
"정치개혁","지금의정부가 야당 이면 미세 먼지 이렇게 두겠습니까? 촛불깜이죠","12"
"외교/통일/국방","♥누구는 팽창..!! 우린 비핵화..???","3"
"행정","죽어가는서민들제발살려주세요","15"
"안전/환경","미세먼지","6"
"기타","지금 알았네","2"
"안전/환경","미세먼지 해결할 의지도 없습니까?","13"
"기타","욕이 정말 싫어요","2"
"안전/환경","집앞에 레미콘공장 지어놓고 자신들은 떼돈벌며 힘없는 주민은 심각한 미세먼지와 소음으로  죽어도 상관없다는 재벌기업을 퇴출시켜주세요","3"
"인권/성평등","도와주십시요","1"
"안전/환경","하늘의 화학구름, 켐트레일 정체를 밝혀주세요","7"
"인권/성평등","그때 그때 다른 정책이 국민을 멍들게 한다","5"
"기타","이 사기꾼좀 꼭 잡아주세요.","5"
"성장동력","탈원전을 중단해 주세요.","22"
"인권/성평등","선거 나이제한을 없애 주세요","4"
"교통/건축/국토","3기신도시 '과천'에 세대수를 대폭  늘려 주십시오","3"
"미래","“집착, 괴롭힘 때문에…” 내연녀 살해한 50대 ‘목사’ 7년선고","8"
"경제민주화","'0'을 떼 주세요","3"
"외교/통일/국방","최전방 철책선 재복구, 남북철도 폐쇄를 청원합니다.","5"
"정치개혁","▣  ▣ 자한당 국회의원 수많큼 백이석 줄여라   ■   ■","6"
"정치개혁","경제를 살리시려면 패러다임을 네가티브로 바꾸십시오.","0"
"기타","종교법 매우 강력하게 바꾸어야합니다 ~ !","4"
"인권/성평등","성범죄 유죄추정원칙 비상식적인행태 없애주세요","4"
"기타","전문하사 월급이 너무 많습니다.","1"
"안전/환경","미세먼지 마스크 가격반값지원 희망","2"
"교통/건축/국토","◆문재인정부 너 마저도 이부망천인가?","2"
"육아/교육","◆교육은 개천에서 용이 나올 수 있어야 된다!","6"
"기타","강서구 환청 아내 살인사건 피해자 딸입니다.","920"
"외교/통일/국방","김정은 서울답방을 위해서 필요한 꼭 한가지","2"
"인권/성평등","사실적시 명예훼손에 대한 규제 또는 폐지 해주세요.","4"
"교통/건축/국토","아프리카에서는 어린이가 1분당 11명씩 사망한다고 합니다. 인간이 먼저고 그 다음 동물이 있어야 하는데 쓸데없이 애완동물에 신겨","8"
"육아/교육","가정어린이집 인허가를 내주지 말아주세요","5"
"정치개혁","법은 만인 에게 평등 해야 한다","5"
"저출산/고령화대책","고령 은퇴자 보유 재산세 감면 요청","6"
"정치개혁","국회 지방의회 정치인 개혁을 소환제등 다~~","2"
"인권/성평등","양**을 무고죄로 처벌 하시오","18"
"기타","시행사의 횡포","0"
"교통/건축/국토","택시 기사들의 승차거부는 정부정책 잘못이다.","7"
"보건복지","별도의 연금소득 과세율 책정 실시로 젊은이들에게  연금 부담 없는 사회를!","1"
"기타","안녕하세요 에어라이더 부활해주시길바랍니다.","1"
"정치개혁","지방자치제 없에주세요","10"
"교통/건축/국토","택시기사 처우 개선 및 카풀반대","3"
"기타","무식한 놈들 수사권 부여 방지 청원 대표적 사례 FBI^^@","0"
"기타","코레일의 키켓버전 사용금지에 대한 철회 요구.","0"
"인권/성평등","대전시 공무원 ***이 고발장 그대로 **성폭력상담소에 전달해도 신분보장, 자살하면 정의가 실현되나요","14"
"안전/환경","미세먼지는 절대 20만 못 모은다.","15"
"미래","경북이지만 한국당도 애국당도 아니다. 어떤 당도 지지하지 않는다","1"
"보건복지","난임. 왜 이번에 나이제한을 없애지않았나요?","9"
"안전/환경","조기폐차 관련 불평등 사항!","2"
"보건복지","이혼 후  국민연금 분할 방식의 개정을 촉구합니다.","4"
"안전/환경","인지도 높은 고등학교에서 대학교 정시로 들어가는 경우 (단 한번으로 평가 받기엔 너무 아까운 인재들)","2"
"기타","조선어학회 ""항쟁""이라 칭합시다.","1"
"안전/환경","1인당 국민소득이 높아졌다구요 누가 어디서 조사한거랍니까","7"
"안전/환경","연탄 가격은 더 이상 올라가면 안됩니다.","99"
"교통/건축/국토","사망사고 대중교통 운전자의 처벌 기준을 강화해 주시고 해당 버스회사에도 불이익을 받을 수 있도록 제도적인 장치를 마련해 주세요","1,573"
"안전/환경","초소형,소형카메라 판매를 금지해주세요.","2"
"안전/환경","살아숨쉬게 해주세요.","5"
"정치개혁","국민투표","5"
"정치개혁","전세세입자는 투자한것도 아닌데 경매에서 한푼도 못받는 현실에서 벗어나게 해주세요.","22"
"교통/건축/국토","화물차기사입니다","19"
"기타","'무적호' 실종자 빠른수색과 구조를 간절히 바랍니다~~","2"
"기타","만화 불법복제 사이트 마루마루가 다시 등장했습니다.","0"
"인권/성평등","**직업재활센터 를고발합니다","1"
"보건복지","소뇌위축증 환자를 외면하지 말아주세요","94"
"문화/예술/체육/언론","악플러들을 처벌할 강력한 법을 만들어주세요","2"
"인권/성평등","성폭행은 사라져야한다","2"
"안전/환경","중국발 미세먼지","31"
"안전/환경","미세먼지 해결을 위해 국가에서 공기청정기 몇백대씩 사서 전국에서 틀어주세요","7"
"안전/환경","쓰레기통을 늘려주세요","3"
"교통/건축/국토","기차내 응급상황 개선촉구","0"
"외교/통일/국방","여군부대 창설합시다","3"
"문화/예술/체육/언론","아시안컵 중국전 골키퍼","0"
"기타","국회의원 해외순방금지 및 월급세금징수 해주세요","16"
"보건복지","월남전 참전용사 고엽제 피해 심사 담당공무원 일처리 지연","13"
"인권/성평등","업무시간 외 업무지시 문자 및 전화 규제해주세요","2"
"안전/환경","해외 전염병 관리 책임, 보건소는 회피해도 되는건가요?","5"
"정치개혁","검찰과거사 위원회 외압에 대한 박상기 법무부 장관님의 답변을 구합니다.","0"
"인권/성평등","양**을 무고죄로 처벌해주세요","10"
"교통/건축/국토","카카오의 불법카풀을 중단해야 하는 이유","4"
"교통/건축/국토","지하철 남성여성칸 따로 밀들어주십시요","3"
"교통/건축/국토","문재인의  천박한 인권의식 에 경악한다","3"
"행정","국세청의 환급가산금 과소결정과 결정 과정의 문제점","0"
"인권/성평등","**농협 ***조합장이 불법대출로 법정재판 중에 임직원들과 9박10일 유럽여행을 갔다 온 사실이 확인되고 있으니 처벌해 주시기 바랍니다.","9"
"경제민주화","여자화장실 없애주세요","9"
"인권/성평등","앞으로 가는것도 좋지만 뒤에 오는 사람도 생각해야 되는거  아닌지  ,","3"
"일자리","서민들 피눈물 흘리게 하는 기꾼 일당들 강력히 처벌해 주세요 혐의없음 무혐이 말이 됩니까 서민이 사기 당하면 우리나란 무죄 혐의없음 인가요 이게 말이 되는건지요","5"
"안전/환경","현재 미세먼지는 국가재난으로 봐야합니다.","70"
"정치개혁","선출직 공직자등의 공직선거법 위반과 부정부패에 대한 신속한  재판과  직위제한 , 급여지급금지","3"
"일자리","카플이 공유경제인가요?","9"
"안전/환경","미세먼지 대책 세워주세요","19"
"정치개혁","우리나라의 기본은 공수처 설치 도입과 국민소환제도가 먼저 도입이 되어야 기본이 되는 것입니다.","10"
"정치개혁","SOS 공수처설치를 신속하게 시행하라~!!! 시행하라~!!!","7"
"정치개혁","이래도 국회의원 늘리고 싶을까요?정치인 믿지마세요. 겉으로는 국민을 위하는 척 하지만","22"
"반려동물","●케어의 안락사는 반려문화의 현주소","21"
"안전/환경","학교 석면제거 공사를 하고 있는 분들을 도와주세요","129"
"안전/환경","미세먼지 관련 국가적 대처방안 및 중국과 협의를 요구합니다.","65"
"일자리","불법체류중국인","18"
"정치개혁","분야별 청원에 따라 답변을 해주는 기준을 완화 혹은 강화해주십시오","0"
"인권/성평등","피해자는 있고 가해자는 없는 의문의 모텔비상구 추락 사망한 딸의 원한을 풀어주세요.","534"
"육아/교육","몰래만드는 인천 동구 수소발전소","132"
"안전/환경","중국발 미세먼지 중국에 강력한 항의해주세요","23"
"안전/환경","대한민국 국민 건강은 신경 안쓰시나요?","12"
"기타","은행도 토요일에 영업해주세요","12"
"행정","근저당이 전입신고보다 우선? 이게 나라냐!","6"
"저출산/고령화대책","미세먼지 대책이 시급합니다","22"
"교통/건축/국토","Bmw 자발적 추가리콜 및 보상안","780"
"보건복지","국민연금수령자를 차별하는 기초연금을 개혁하라!","3"
"외교/통일/국방","북한에 대한 지원 국민의 의견 들어야 한다","11"
"정치개혁","지방의회 이대로 둬야하나","21"
"성장동력","대학졸업생 취업,창업 및 여건을 마련하기 위한 절차방안과 시급한 대책마련","0"
"인권/성평등","김**  기자님  국민훈장  주세요~","9"
"행정","공무원과","0"
"안전/환경","디젤기관차 규제를 강화해 주십시오.","2"
"일자리","유튜버들의 수입을 제한해 주세요","6"
"외교/통일/국방","군필자입니다. 방탄소년단 군면제 고려해주세요.","7"
"육아/교육","중학교 배정의 문제점","3"
"경제민주화","기재부 신재민 형사고발 절대 철회하지 마시기바랍니다","2"
"정치개혁","조은진  박근혜 비자금 한수하자","1"
"보건복지","외국인 건강보험자격강화","11"
"저출산/고령화대책","대한민국은 여성민주공화국이다.","8"
"인권/성평등","성매매 합법화","7"
"교통/건축/국토","자동차 보험 대물보상 책임 법적 개정이 필요합니다","2"
"기타","잘못된 한자음을 제 자리로 돌려주세요","0"
"문화/예술/체육/언론","유튜브를 법적으로 성인만 가입할 수 있게 해주세요","7"
"보건복지","노인복지 비리 적발해주세요!!","27"
"보건복지","노인복지 비리 적발해주세요!!","27"
"안전/환경","문정부야말로 적폐","12"
"반려동물","개 고양이 식용금지 합법화 해주세요","21"
"안전/환경","아파트 빌딩 오피스텔 등; 화재발생 대비시 인력충원 법제화 + 일자리 창출","1"
"인권/성평등","레페 ***(***) 집형유예 감소","0"
"정치개혁","CCTV확인이 가능하도록 폭을 넓혀주세요","2"
"교통/건축/국토","생애최초주택구입 자격기준중 40대이상 미혼적용 요청","1"
"인권/성평등","정말 심각합니다. 외면하지 말아주세요.","3"
"일자리","작년 일자리안정자금 집행 감사, 반드시 필요합니다!","4"
"기타","보험설계사들이겪는  불합리한  회사측의처우를  막아주세요","71"
"보건복지","건강보험 지역가입자는 봉입니까?","2"
"인권/성평등","정신 장애 수용 시설에서 퇴원이 가능한 환자는 사회에서 생활 할수 있도록 법을 개정해 주세요","1"
"육아/교육","초중고 학교교육을 일본처럼 해주세요","1"
"인권/성평등","여자연예인 성적 대상화를 하며 성희롱하는 사이트의 폐쇄를 청원합니다","82"
"문화/예술/체육/언론","대한체육협회 회장, 문화체육부 장관의 사퇴를 촉구합니다.","10"
"기타","강화됀 장애인법  불공정하다","0"
"행정","전과기록도 있음에도 훈장챙겨주는 현정부 행안부입니다. 정무직,유명인사는 자살및죽어도 챙겨주면  일반하위직공무원퇴직시 경미한징계(견책),가벼운 단순음주운전 1회.벌금100만원이하(과거25년전일)는 죽을죄로 취급받아 받을수 있었던 정부포상을 2016년도에 받을수없게 적용시킨 전정부나 현정부나 똑같습니다. 너무들하십니다.","10"
"보건복지","***병원 7년 영안실 사건 국제인권재판소 결정","1"
"외교/통일/국방","유승준 한국으로 입국허용","10"
"육아/교육","양육비 대지급제도 어디까지 진행되었나요?","9"
"교통/건축/국토","도로 포장진행 요청","0"
"행정","너무나 가혹한규제는 구제함이 당연한데 현정부행안부는 비겁한침묵만하고 재검토가 전혀 없습니다. 공무원들사기문제입니다.","2"
"보건복지","장애인 활동지원사가 사회복지사나 요양보호사로 편입되게 해주세요.","3"
"문화/예술/체육/언론","빙상연맹 부회장 전명규에 대한 철저한 조사와 강력한 처벌을 요구한다.","136"
"기타","스타벅스의  무분별한 출점으로 인한 골목상권을 보호해주세요","36"
"기타","한국전력 배구단 좀 도와주세요","3"
"행정","피눈물 흘리는 서민들을 위해 꼭 고쳐져야합니다!","8"
"정치개혁","국회의원.군 의원.해외 연수 폐기 바란다","74"
"기타","국민연금 먼나라이야기","3"
"인권/성평등","청화대 적폐 주범인 조국 구속수사 청원합니다","13"
"인권/성평등","▣  ▣국회의원좀  줄여라   ■   ■","32"
"정치개혁","시의원 외유성 해외연수 없애주세요.","34"
"문화/예술/체육/언론","한게임 도박장 왜 단속안합니까? 한게임이 게임입니까?","3"
"정치개혁","문재인정부에서 안전사고가 너무 많은것 같다 예방대책 부탁 드립니다","8"
"일자리","소상공인,자영업자의 최후의날","8"
"교통/건축/국토","70년 전통 청게천을 지켜 주십시요","3"
"인권/성평등","EBS 만화  보니하니 세미와 매직큐브  교육적이지 못한 성차별적인 만화를 더이상 방송하지 않도록 해주시기 바랍니다.","0"
"문화/예술/체육/언론","연예인 (공인)의 방송출연 제한","7"
"일자리","공매도폐지해주세요. 경제가 살고 문대통령 지지율 65%됩니다.","16"
"인권/성평등","조재범 성폭행 의혹과  **시 시립도서관의 성폭력의 공통점","15"
"정치개혁","공무원,국회의원,지방의회의원 해외연수제도 개선","25"
"기타","애플페이를 국내에 도입시켜주세요","1"
"안전/환경","중국발 미세먼지 인정하고 대책 세워주세요.","52"
"성장동력","디즈니랜드 유치할 수 있는 기회라 생각됩니다.","3"
"보건복지","기초연금을 왜 감액하지!/ 국민연금 가입이 문제 !","3"
"정치개혁","시의원, 군의원, 도의원 제도를 폐지해주세요.","68"
"보건복지","진정.","1"
"행정","전입신고 다음 날부터 세입자 대항력이 발생한다는 법 때문에 집이 경매에 넘어갔습니다.","46"
"행정","문화누리카드로 지하철이나 버스 탈수있게 만들어주십시요","2"
"정치개혁","자유한국당으로만의 5.18 진상조사위원으로는","0"
"일자리","주 52시간 및 계약직","8"
"정치개혁","사법농단 수사에 청와대가 힘을 발휘해주세요!","5"
"미래","미세먼지 대선공약 지켜주세요","42"
"정치개혁","공수처 신설만이 나라를 구하는 길","15"
"기타","자동차 개별소비세 인하 지원","2"
"정치개혁","%#%   국회의원 뱃지를  청색(흰색 등)으로 빠꿔라  !   ;   지방의회 의원들은   순금 뱃지  약 50만원짜리  달고있다고 한다.","1"
"교통/건축/국토","누구를 위한 재개발 입니까.","21"
"인권/성평등","왜 여성이 사회적 약자인가요?","10"
"반려동물","성대수술 의무화","1"
"외교/통일/국방","국가유공자","5"
"육아/교육","입시제도 개선! 가장 중요하고 시급합니다.","3"
"정치개혁","신입 여자 공무원이 상사 공무원으로인해.","5"
"행정","상가임대차보호법  10년 소급적용 해주세요","3"
"보건복지","기초생활수급자","9"
"성장동력","잘못된 신재생 에너지 정책의 진실을 밝힙니다.","20"
"안전/환경","미세먼지를 해결할 아이디어를 모집해주세요~~^^","9"
"안전/환경","미세먼지 없는 국가 만든다고 공약했다이가","21"
"안전/환경","인공강우를 서해안에 내리게 해 주셔요.","6"
"교통/건축/국토","광주, 대전, 대구광역시를 당장 조정대상지역으로 지정하라.","133"
"인권/성평등","국민청원 즉시 실명제 도입 촉구","6"
"정치개혁","귀족노조 노조인정 취하하고 해체해주세요","10"
"안전/환경","숨막혀죽게생겼습니다 미세먼지에다죽어봐야정신차리시겠습니까?","34"
"안전/환경","미세먼지 해결방안","6"
"일자리","고용불안-아웃소싱 인력공급업체에 대한 규제 및 제한이 필요한 시점입니다.","4"
"정치개혁","국회의원 기초의원 외유건에관해...","17"
"정치개혁","문재인 대통령님, 나쁜공무원 전부 탄핵시키세요!.","8"
"정치개혁","세금으로 여행가는 제도를 없애주세요","17"
"기타","유족연금을 돌려주십시요..","5"
"기타","소득이 없어도 국민연금 납부해야하나요?","2"
"기타","'무적호' 실종자  빠른수색과 구조를  간절히 바랍니다~~","915"
"교통/건축/국토","울산외곽순환고속도로(경부고속도로 미호JCT-범서-농소-호계-강동) 빠른시일에 건설해 주세요~","4,934"
"저출산/고령화대책","2019년 정부지원 산후도우미 지원제도의 맹점을 보완해주세요.","19"
"일자리","문재인 대통령님 재임","8"
"안전/환경","미세먼지","7"
"정치개혁","국회의원 국민소화제등 법적으로 감시할수있는  단체만들어주세요","11"
"안전/환경","중국복수로 몽골에 소각장같은거 지읍시다","3"
"안전/환경","제과제빵회사의 과대포장 줄이기","4"
"외교/통일/국방","몽유도원도 반환 청원","1"
"안전/환경","미세먼지 때문에 살 수가 없습니다.","17"
"기타","백화점 매니져 고충(본사에대한 문제점)","4"
"일자리","봉제공장자영업  하는사람임니다주택담보대출무제한풀어주세요","1"
"교통/건축/국토","서울시 강북구청 무능력함에 대해 강력한 규탄과 처벌을 요청합니다.","2"
"미래","","13"
"일자리","일자리 못만들겠으면 해외영업이라도 뛰어라","0"
"정치개혁","문재인 대통령 이제 그만 내려오세요 - 탄핵","30"
"일자리","자영업자의. 고통","7"
"안전/환경","미세먼지 인정하고 대응하세요","7"
"기타","트위터에서 언론탄압, 사생활침해를 하고있습니다. 트위터의 악행을 제재해주세요","2"
"반려동물","초중학과목에 동물보호를 넣어주세요","11"
"정치개혁","세금 5조원 환수 국민세금 먹는 하마 기초의회(기초의원) 폐지","75"
"일자리","최저 임금제의 도입된 이유와 의미-최저임금 조정 요청.","16"
"안전/환경","현재 중국 오염 위성지도","3"
"일자리","화물운송자격증","2"
"일자리","야 전자담배 세금 없애라","0"
"정치개혁","지자체의원 해외연수 폐지해주세요.","28"
"기타","이왕 채권소각해주시는거  지방세/건강보험/자동차세관련법칙금등등 탕감해주세요~","1"
"안전/환경","미세먼지","3"
"일자리","대형마트 의무휴무 없애라","2"
"정치개혁","법제도몇개만 바꾸면 공산주의는 은밀하게 시행된다","3"
"보건복지","담배꽁초불도안끄고함부로버리는사람처벌원합니다..","9"
"정치개혁","사이버명예훼손및 고소에 대한 전적폐지","1"
"안전/환경","먹거리 안전을 위해 전수조사 및 안전기준개선, 처벌해 주세요.","3"
"보건복지","마스크 싸게 해주세요","8"
"기타","작살총낚시랑 보우피싱 합법화해주세요","0"
"정치개혁","주민소환제도입시급","7"
"일자리","(공정거래위원회)편의점 폐업할수있게 해주세요.","2"
"보건복지","한해 50조 의협에 퍼주는 국민 세금 의료수가를 낮춰야합니다.","2"
"문화/예술/체육/언론","넥슨매각 환영합니다","0"
"교통/건축/국토","교통택시 카풀문제","0"
"일자리","장애인 활동지원사를 ""활동지원사""로 이름변경하고 복지관이나 요양센터에 취직할수 있게 해주세요","0"
"안전/환경","중국상대 국제손해배상 청구","19"
"정치개혁","★    ★   국회의원 숫자좀 줄여라  ★    ★","19"
"성장동력","이공계 계열 인재 양성과 유치를 위한 정책 시행과 및 기술 유출 방지법 제정을 건의합니다.","1"
"육아/교육","공정한 대학입시를 제안합니다.","5"
"정치개혁","개현.검찰 개혁.공수처 설치.조속한 시행 바란다","13"
"안전/환경","중국발 스모그에 대해 해결방안 답변주새요.","17"
"보건복지","장애인 활동 지원사 취업하는 것을 활동지원센터 말고 정부에서 직접 주관해주세요.","5"
"안전/환경","중국발 미세먼지 해결!","20"
"정치개혁","페미정책과 맑시즘","2"
"정치개혁","기초의원 이놈들 전원 무급으로 해야 합니다","38"
"외교/통일/국방","국가보안법 폐지를 원합니다.","2"
"외교/통일/국방","아시아-태평양 F-35 국제정비창은 일본에 건설됩니다","2"
"교통/건축/국토","경인고속도로 일반화구간폐지","0"
"정치개혁","국회의원","15"
"정치개혁","간통죄 부활을  적극적으로 건의합니다","9"
"일자리","주 근로시간 도입의 편법?에 대한 청원입니다","3"
"일자리","주52시간 근무 폐지","20"
"기타","헌법개정시 국가의 국민 행복 책임 의무를 명시하는 조항을 넣어 주세요","0"
"일자리","최저임금 인상으로  인해서  가정경제생활이 어렵습니다","7"
"정치개혁","언론장악?혹은 침묵화와 공산화","6"
"정치개혁","진실을 가려주세요","1"
"정치개혁","[필독.사상론] 영육과의 마지막전쟁.대한의 남자들은 반드시 필독","1"
"보건복지","신생아 시나지스 주사 의료보험 시급!!!!!","255"
"정치개혁","국회의원들의 놀러나가는 해외연수 폐지합시다.","35"
"기타","로또의진실을밝혀주세요","10"
"안전/환경","소방안전에 되려 역행하는 소방안전관리보조에 관해서 청원합니다.","2"
"안전/환경","중국발 미세먼지(청원을 한곳으로 모읍시다)","38"
"정치개혁","정신못차린 경북 23개 시·군의회 의장단 또 관광여행~~","21"
"정치개혁","기초광역의원을 폐지하자는 국민투표를 제안해주세요","34"
"보건복지","비서실장님 청원게시판 좀 없애주세요.(미세먼지)(발암먼지로 인한 고통때문에)","2"
"미래","일자리 정책에 수조원 투입하는 돈으로 좀 제대로 된 일자리를 만드세요","12"
"안전/환경","강경화 외교부장관님 중국발 미세먼지 문제 시진핑과 담판지어주세요 제발요","8"
"일자리","경제정책에 대통령직을 걸어라","12"
"안전/환경","대통령님 살려주세요","6"
"안전/환경","미세먼지글쓴사람입니다","3"
"육아/교육","중국어. 일본어보다 못한 한글한글","1"
"보건복지","자살로 몰아가는 국가 보훈청 유공자(상이군경)신청 심의결회 심사기준 재정비 및 의무 공지 해주세요.","1"
"인권/성평등","외국인 노동자의 근무 환경을 개선해주세요!","2"
"정치개혁","자유한국당에 물어봅시다!!","10"
"보건복지","장애 등급제도 폐지","0"
"안전/환경","대한민국 미세먼지 퇴치","2"
"안전/환경","저희 아이들이 겨울만되면 폐렴과 기관지염으로 아픕니다...","5"
"안전/환경","미세 , 먼지. 프라스틱 에 대한 대책을 세워 주십시요 ..!","15"
"교통/건축/국토","공시지가율 대폭 인상 필요 하다","7"
"교통/건축/국토","서울  인구 확 줄입시다.","1"
"행정","국제적으로 통용되는 '만 나이'를 일상 및 공공기관, 행정에 적용해주십시오.","19"
"정치개혁","국회의원들 명예직 무보수로","25"
"정치개혁","잡초치기가 아닌 뿌리를뽑아야합니닫","1"
"교통/건축/국토","음주단속 시간과날짜를 늘려주세요.","2"
"외교/통일/국방","영화   공작   흑금성","0"
"교통/건축/국토","김해공항 확장 다시제검토 해주세요","2"
"일자리","자영업자돕기캠패인","2"
"행정","파밍, 스미싱에 의한 대포 통장에 의한 처벌을 경감해 주세요.","0"
"교통/건축/국토","지자체장의 재건축정비사업 조합원 명단 지연 통보로 부적격 당첨자가 되었어요","3"
"외교/통일/국방","말도 안되는 청원하는 분들 강력하게 처벌해주세요.","6"
"성장동력","택시 카풀 반대에 반대","8"
"안전/환경","지나친 통신사 홍보활동을 막아주세요","0"
"안전/환경","미세먼지 공약 지켜주세요!","24"
"성장동력","돈없는 직장인 신용대출 안되고, 개인사업자 세금 폭탄이고","3"
"안전/환경","미세먼지해결해주세요","11"
"문화/예술/체육/언론","체육계와 예능계 성폭행관행에 대한 신고와 경찰수사로 엄벌에 처해주십시요.","7"
"문화/예술/체육/언론","술.담배와 pc방,클럽 등 유흥업소 이용 연령을 일괄 적용하여 불합리함을 해소해 주십시오.(00년생)","3"
"경제민주화","명동 길거리 불법 노점상 조사 및 철거 요청합니다.","3"
"정치개혁","대통령이 팔푼이, 실력없고 미련, 판단력 없으니 가만히 있어주세염","17"
"성장동력","카풀을 찬성합니다","15"
"기타","데이터 요금제","2"
"반려동물","케어의 반려견 도살을 고발합니다","50"
"기타","청원번호: 379160, ""문재인은 권력을 잡기위해 우릴 속였다"" 에 많은 동의 부탁합니다.","10"
"미래","개인사업자도좀살게좀해주세요","7"
"기타","경찰수사 검찰수사가 공정한가요","5"
"육아/교육","제 아내가 임신했다는 이유로 다니던 회사에서 퇴직금도 못받고 해고당하였습니다.","19"
"정치개혁","국회의원 국민소환법 과 공수처신설 을 꼭 만들어주세요.","13"
"안전/환경","이제는 방사능물질까지 편서풍으로 유입된다 정신차리자","21"
"행정","국회의원들은 과세 형평성의 대상이 아님니까","5"
"안전/환경","미세먼지에방사능물질,한반도 전멸","25"
"반려동물","저희 유기견을 인계 받자마자 안락사 시켜 4일만에 소각한 동물보호센터의 철저한 조사를 요청합니다.","68"
"정치개혁","J’Accuse…!   나는 고발한다…!","1"
"안전/환경","생수생산업체에 지하수 부담금을 부과해주세요","0"
"행정","사회적으로 정신과 진료의 심리적 문턱을 낮추어 주세요.","22"
"문화/예술/체육/언론","금메달 하나 필요 없습니다. 심상정 의원이 말한 대한체육회에 대한 국정 조사 들어가 주십시오.","32"
"인권/성평등","로봇 의사가 있듯이 로봇 판검사도 만들어주세요","5"
"인권/성평등","왜 남자만 군대 가나요?","23"
"반려동물","동물보호단체 케어와 카라,동물자유연대등 동물보호단체의 지원금및후원금의 사용처전수조사가 필요합니다,","87"
"행정","국회의원들은 과세 형평성의 대상이 아닌가요 ?","3"
"정치개혁","■《예천군 기초의원  》기초의회 폐지  국민투표 요청","22"
"안전/환경","미세먼지문제 근본적 해결 촉구","23"
"인권/성평등","게임 셧다운제법 없에주세요","5"
"기타","문재인은 권력을 잡기 위해 우릴 속였다.","14"
"문화/예술/체육/언론","대한체육회 해체를 강력히 주장합니다.","19"
"안전/환경","중국발 발암물질(미세,초미세먼지) 해결책 좀 내주세요.","49"
"행정","오토바이불법소음기","8"
"기타","리니지 대표인 ***이 사람을 고발합니다","4"
"일자리","여성이 대단하다고 하니까","0"
"기타","인터넷 뉴스에서 성인물 광고가 사라지게 해주세요.","17"
"외교/통일/국방","국방의 의무를 위해서 어느정도의 세금을 내야된다고 봅니다","1"
"인권/성평등","국가적으로 남성에게만 가하는 부당한 노동착취현상을 비판합니다","14"
"보건복지","여성 생리대 가격 인하","17"
"교통/건축/국토","대한민국의 좁아터진 면적에 무분별하게 늘어나는 차량들과 불법주청차 근절을 위한 차고지증명제 도입이 필요합니다.","6"
"정치개혁","황교안 정치못하게 막아주세요.","6"
"기타","무고죄형량을 늘려주십시길바랍니다.","9"
"외교/통일/국방","중국과전쟁합시다","16"
"외교/통일/국방","영화배우가 정치인이 될 확률이 높은건가요?","0"
"행정","청와대를 옴깁시다","2"
"보건복지","자동차운전면허학원 관리운영미흡","2"
"인권/성평등","경남 진주에 거주중인 23살 여자 입니다","14"
"기타","심석희 선수 성폭행사건","36"
"외교/통일/국방","태블릿 PC에 대한 특검법 14일 발의 12명 의원이 동의","6"
"안전/환경","중국에 찍소리도못하는 문정부..진짜답없네요.","59"
"외교/통일/국방","코골이 수술의 피해가 심한데 병무청은 수술을 강요하지말라","1"
"행정","개명 복구 하는데 시간이 너무 길게 걸립니다","0"
"안전/환경","화력발전소 미세먼지에 대해 알고 싶습니다.","3"
"정치개혁","5.18 조사위원회에 주동자같은 사람을 위원으로 뽑는다는게 말이 됩니까????","4"
"안전/환경","중국발 미세먼지 해겷해 주시고.황사 마스크 국민들에게 지원해 주세요.","25"
"정치개혁","이제 대통령을 바꿀차례","19"
"외교/통일/국방","한국도 전쟁준비합시다","4"
"인권/성평등","회사들 학교들 남녀분리","1"
"정치개혁","김정주 의원 처벌을 요구합니다","0"
"정치개혁","영주.예천.문경 국회의원 최교일 의원 사퇴를 요구 합니다.","18"
