"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"IT/과학 ","[MT리포트]https 차단, 울고싶은 2030男 뺨때렸나",0,0,0,55,1
"IT/과학 ","KT이어 LG유플러스도 ‘불법사이트 접속 차단’.. “26일까지 7개사 모두 차단할 것”",5,1,1,154,1
"IT/과학 ","‘센서’로 교통사고 자동 감지…긴급구조 요청까지",1,0,0,0,1
"IT/과학 ","교통사고 때 자동으로 구조요청, 한국형 `e - CALL` 단말기 개발",1,0,0,0,0
"IT/과학 ","샤오미, 새 스마트폰 20일 발표…'갤럭시S10' 겨냥",19,3,0,42,1
"IT/과학 ","""갤럭시S10 연간 4천만대 팔릴 것…전작보다 흥행 전망""",5,0,1,5,0
"IT/과학 ","과기부 `R&D 예타` 방식 확 뜯어 고친다",0,0,0,0,0
"IT/과학 ","국가 R&D 예타, 다양한 R&D 특성 고려해 조사체계 개편",0,0,0,0,0
"IT/과학 ","이상봉 LG전자 고문·전해상 도레이 대표 '기술경영인상'",0,0,0,0,0
"IT/과학 ","이상봉 LG고문·전해상 도레이 대표 '기술경영인상'",0,0,0,0,0
"IT/과학 ","""백신 탐지 우회하는 PC 트로이목마, 악성메일로 확산 중""",0,0,0,0,0
"IT/과학 ","모르는 사람이 보낸 이메일, 첨부파일 열지 마세요!",0,0,0,0,0
"IT/과학 ","[아하! 우주] 그물 던지고 작살 쏘고…청소부 위성, 우주쓰레기 치우다",6,2,0,5,2
"IT/과학 ","[아하! 우주] 화성을 360도 파노라마로 보니…선명한 붉은 토양 (영상)",13,0,0,2,3
"IT/과학 ","[아하! 우주] 우리은하와 안드로메다는 언제쯤 충돌할까?",14,1,5,2,5
"IT/과학 ","[아하! 우주] 우주로 떠난 전기차 로드스터는 어디쯤 달리고 있을까?",61,5,1,6,13
