"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"정치 ","청와대 ""美 미사일 한국 배치, 논의도 검토도 계획도 없다""",4,0,0,33,1
"정치 ","정의용 ""한일군사협정 실효성 있는지 심각하게 검토해야""",6,1,0,659,1
"정치 ","정의용 ""지소미아, 정치적·군사적 실효성 심각하게 검토해야""",3,0,0,18,1
"정치 ","‘문재인 정권 들어 북한 핵실험 없었다?’ 착각한 표창원 의원, 야당에 공세 빌미",1,0,1,84,0
"정치 ","""北핵실험 몇 차례냐"" 질문 놓고 체면 구긴 노영민-표창원",3,0,0,222,1
"정치 ","구미 찾은 황교안 ""박정희 부국강병 일념이 진정한 극일의 길""",31,0,0,11,0
"정치 ","구미 찾은 황교안 ""박정희 부국강병 일념…극일의 진정한 길""(종합)",69,1,1,48,0
"정치 ","靑 ‘피해자 중심주의’가 핵심이라는데…피해자들 “소통 부족”",0,0,0,16,0
"정치 ","노영민 “일본 상대 사전 외교적 노력 안한 건 거의 없다”",0,0,0,0,0
"정치 ","노영민 ""작년 징용판결 전 삼성 등 기업에 日규제 대비 당부했다""",0,0,0,1,0
"정치 ","노영민 ""작년 기업들과 정보공유…삼성에 日규제 대비 당부""",0,0,0,5,0
"정치 ","김상조 “日 금융공격 가능성 매우 낮다”… ‘제2의 IMF설’ 일축",3,0,0,79,0
"정치 ","靑 ""日 수출규제는 상식 밖의 행동""…단호한 대응 의지 재강조(종합)",0,0,0,1,0
"정치 ","이낙연, 차기 대선주자 오차범위 밖 1위",3,0,0,0,0
"정치 ","[여론조사] 이낙연 25% 오차범위 밖 첫 1위... 황교안 19.6% ",155,6,0,268,2
"정치 ","노영민 ""日과 군사정보 교류 지속 의문은 사실…신중 검토""(종합)",7,2,0,114,1
"정치 ","노영민 “日과 ‘GSOMIA’ 지속 의문… 24일까지 신중 검토”",0,0,0,9,0
"경제 ","'분양가 상한제' 경제 악영향 우려에도 강행하나",31,1,1,216,2
"경제 ","민간 분양가상한제 결국 강행",42,4,2,220,4
"경제 ","""경제충격 덮치는데…상한제는 위험한 결정""",86,5,0,942,7
"경제 ","분양가 상한제 다음주 초 발표…""분양 위축되면 오히려 집값 급등""",56,2,1,326,3
"경제 ","이재용 삼성전자 부회장, 日 백색국가 제외 후 첫 현장방문",198,1,6,9,2
"경제 ","이재용式 현장경영…'반도체 끝단'부터 점검",50,4,0,4,1
"경제 ","현장 훑기 시작한 이재용, 첫 행선지는 온양 사업장",49,0,0,4,0
"경제 ","이재용, 삼성전자 계열 사장단 긴급소집 ""긴장하되 두려워말자""",1187,6,55,35,15
"경제 ","박영선 “8년 전 묻힌 ‘텐나인’ 불화수소 중소기업 어떻게든 살리고 싶다”",114,4,2,802,4
"경제 ","박영선 “대기업서 소재·부품 리스트 받아 中企 국산화 추진”",35,4,0,363,1
"경제 ","""국산화 필요한 부품 알려달라""... 삼성전자 문 두드린 중기부",30,0,0,51,1
"경제 ","박영선 ""日 경제공격 맞서 대·중소기업 분업적 협력 이뤄져야""",1,1,0,45,0
"경제 "," 일본, ‘화이트리스트’ 후속 절차 7일 발표…한국 피해 가늠자 ",7,1,1,4,0
"경제 ","사실상 수출 통제하는 ‘3품목’ 늘리나…내일 日의 카드는?",13,2,2,34,0
"경제 ","제주항공, 2분기 영업손실 274억원…업황 악화로 20분기 만에 적자",2,0,0,0,0
"경제 ","제주항공, 2Q 영업손실 274억원…5년 만에 ‘적자전환’",1,0,0,1,0
"경제 ","이주열 ""외환시장 안정 중요…유동성 여유롭게 관리""",0,0,0,0,0
"경제 ","RP매입 카드 꺼낸 한은...이주열 ""유동성 풀겠다""(종합)",5,0,0,41,0
"경제 ","브레이크 안 걸리는 '원화 약세'…고민 깊어지는 외환당국",1,1,0,39,1
"경제 ","中, 환율 안정 조치 발표 후 위안화 약세 진정 ",0,0,0,1,1
"경제 ","[단독]대우건설, 자산관리회사 세운다…첫 해외공모리츠 출시",0,0,0,0,0
"경제 ","대우건설, 리츠 자산관리회사(AMC) 설립 추진",0,0,0,0,0
"경제 ","글로벌 악재 속 세계 최초 6세대 낸드 양산…삼성의 ‘진짜 실력’",183,0,0,2,0
"경제 ","삼성 또 세계 최초… ‘반도체 초격차’ 질주",124,5,1,1,1
"경제 ","[내맘대로TOP3] 8살 응급환자 위해...아시아나항공·승객 470명 '긴급 회항'",0,0,0,0,0
"경제 ","[인터뷰]8살 아이를 살려라...아시아나 기장이 떠올린 긴급회항기",14,4,0,0,1
"경제 ","윤석헌 ""24시간 비상대응체계 구축…외국인 투자·공매도 모니터링 강화""",0,0,0,1,0
"경제 ","윤석헌 ""금융시장 모니터링 격상..미·중·유럽 시장도 일일 모니터링""",0,0,0,5,0
"경제 ","[정태인의 경제시평]아베 총리께",153,3,0,60,4
"경제 ","[정태인의 경제시평]역사 문맹과의 대화",7,0,0,7,0
"경제 ","[정태인의 경제시평]'21세기 자본'과 투키디데스 함정",4,0,0,2,2
"경제 ","[정태인의 경제시평]'트럼프 선물'",1,1,0,3,0
"사회 ","종이박스 공장 화재 진압 중 폭발 … 소방관 1명 순직",0,1,17,8,0
"사회 ","""'꽝' 소리에 폭발…소방차 앞 유리도 사라져""…참혹한 안성화재 현장",0,0,18,4,2
"사회 ","안성 종이박스 공장서 폭발 추정 불… 소방관 1명 사망",2,0,80,10,0
"사회 ","경기도 안성 박스 제조공장서 큰 불…소방관 1명 순직",0,0,1,0,0
"사회 ","안 하느니만 못한 게 된 명동 '노 재팬(NO Japan)' 깃발 소동",28,8,4,1540,13
"사회 ","'No Japan' 베너기, 여론 ""지자체가 왜 나서나"" 맹비난…중구청장 '비판 수용'",20,0,0,280,5
"사회 ","서양호 중구청장 반나절 만에 ""'노 재팬' 배너 내리겠다""",20,0,1,279,2
"사회 ","서울 중구, ‘노 재팬’ 배너 깃발 오전 설치 오후 철거",0,0,0,18,0
"사회 ","출산율 하락에 내년 처음으로 대학 신입생이 정원보다 적어진다…인위적 대학정원 감축 폐기",36,5,16,119,6
"사회 ","대학들 ""혁신 빠진 혁신방안…지방대 황폐화 가속"" 우려",0,0,1,10,0
"사회 ","대학 구조조정 ‘정원 감축’ 요구 안 한다",1,0,0,5,0
"사회 ","입학생 급감하는 대학들… 정부지원 늘리고 규제는 줄인다",0,0,0,0,0
"사회 ","“KT 전무, 김성태 딸 정규직 특혜 거부하자 다짜고짜 욕설”",3,1,0,89,2
"사회 ","KT 전 임원 ""김성태 딸 VVIP관리, 정규직 거절하자 '네가 뭔데'""",0,1,0,8,1
"사회 ","김성태 의원 딸 ‘VVIP’로 관리한 KT…“채용 거부하자 욕설”",1,0,0,27,2
"사회 ","KT 전직 임원 ""김성태 딸 부정채용 거부했다 상급자에 욕설들었다""",2,0,2,127,4
"사회 ","자사고 소송 예고…""기준ㆍ지표변경 정당성 쟁점""",0,0,0,1,0
"사회 ","서울 자사고 8곳에 '취소' 통보…남은 건 '소송' 전",0,0,0,3,0
"사회 ","자사고 무더기 일반고 전환에…학교들 “엑소더스 심화 우려”",1,0,0,32,1
"사회 ","‘지정 취소’ 자사고 지원해도 될까 … 자사고 궁금증 Q&A",0,0,0,7,0
"사회 ","조은누리양 ""어디로 갔는지 기억 안나요…잠만 잤어요""(종합2보)",9,2,2,22,1
"사회 ","“조은누리양 범죄연관성 없어, 산에서 잠자며 생존”",2,1,1,7,2
"사회 "," 80대가 몰던 차, 간이풀장 돌진…어린이 등 5명 다쳐 ",2,1,3,69,2
"사회 ","80대 고령 운전자 몰던 차량, 어린이 풀장 덮쳐 5명 부상",0,0,0,0,0
"사회 ","'목동 수몰사고' 시공사·양천구청 등 압수수색…""안전관리 부실""(종합)",0,0,0,3,0
"사회 ","'빗물펌프장 사고' 현대건설·양천구청 압수수색",0,0,1,0,0
"사회 ","삼바 수사, 삼성 지배구조 팠던 '이복현 특수4부' 맡는다(종합)",3,0,0,21,1
"사회 ","MB·朴정권 수사한 검사가 삼성바이오 맡는다",3,0,0,33,1
"사회 ","日 외무성, 강제징용기업에 압류 결정문 전달 않고 반송",5,0,0,23,0
"사회 ","日 정부, 한국법원 결정 무시?…“‘사유 없이 서류 반송’, 국제법 위반”",0,0,0,0,0
"사회 ","태풍 프란시스코 북상…부산 하늘길·뱃길 다 막혔다(종합)",2,0,0,0,9
"사회 ","""김해공항 결항사태·부산항 폐쇄""···부산, 8호 태풍 프란시스코 영향권에",2,0,3,3,0
"사회 ","이재룡 재물손괴 혐의 기소유예…소속사 ""전액 보상, 심려끼쳐 죄송""[전문]",0,0,0,8,1
"사회 ","[공식입장]'만취해 입간판 부순' 이재룡, 기소유예···""전액 보상, 죄송해""",2,2,2,8,0
"사회 ","조직 추스르기 나선 윤석열...""보직보다 무슨일 하는지가 중요""",7,0,0,470,1
"사회 ","“보직 보다 무슨 일 할지 중요”… 윤석열, 검 인사 불만 다독여",0,0,0,3,0
"사회 ","[뉴스8 단신] 앤젤리나 졸리 아들 매덕스, 9월 연세대 입학",0,0,0,0,0
"사회 ","앤젤리나 졸리 장남은 연대 19학번",0,0,0,0,0
"사회 ","고유정, 아들 친권상실 거부…""소송 기각해달라"" 답변서",3,1,0,228,1
"사회 ","전 남편 살해 고유정 “아들 친권 유지하도록 해달라”",0,1,0,74,0
"사회 ","청년구직지원금 요건만 갖추면 모두 지급",0,0,0,0,0
"사회 ","월 50만원에 보너스까지…청년 구직비용, 받는 방법은?",10,1,0,138,1
"사회 ","'숟가락 얹기?'… 비판 여론에 중구 ‘노 재팬’ 배너 철거",0,0,0,0,0
"사회 ","서울 도심 'No Japan 배너' 논란 속 철거",3,0,1,40,0
"사회 ","[취재파일] ""총선 영향에 긍정적""…민주연구원 보고서와 그 설명의 의무",11,0,1,151,0
"사회 ","[취재파일] 대한체육회 ""도쿄올림픽 보이콧 어렵다""",18,1,15,0,0
"사회 ","[취재파일] ""다시 돌아가면?""…日 수출 규제 속 중소기업 리더들의 고민은",9,1,0,1,1
"사회 ","[취재파일] 北 신형 유도무기 잇단 등장…南 방어망 맹추격",3,0,0,22,3
"생활/문화 ","교단 재판국 “명성교회 목사 세습은 무효”",0,0,0,0,0
"생활/문화 "," [내기소] 명성교회 세습 무효 판결에도 기독교인들 불안에 떠는 이유는?  ",0,0,1,0,0
"생활/문화 ","명성교회 공식 입장 ""김하나 위임목사 사역 중단 없이 지속 노력"" ",5,0,0,8,0
"생활/문화 ","신자 10만명 ‘명성교회 세습’ 무효 판결 후폭풍",0,0,0,0,0
"생활/문화 ","부산, 강한 비바람 몰아쳐…태풍 오늘 밤 9시 남해안 상륙",8,1,0,9,5
"생활/문화 ","태풍 부산 140㎞ 접근…강도 약해져 새벽 3시 안동 부근에서 소멸",7,1,4,53,3
"생활/문화 ","[단독] 日, 수소기술 특허 한국서 선점",8,1,2,88,2
"생활/문화 ","수소산업 최첨단 제품·기술 한자리에",2,0,0,0,0
"생활/문화 ","르노삼성 QM6, 중형 SUV 강자로 ‘우뚝’…지난달 판매순위 2위 도약",5,0,0,1,0
"생활/문화 ","LPG SUV 통했다 … QM6 중형SUV 판매 2위",1,0,0,0,0
"생활/문화 "," [단독] 국립극단, 친일 극작가 임선규 작품 〈빙화〉 공연 취소  ",14,0,0,7,0
"생활/문화 ","국립극단, 친일 극작가 연극 '빙화' 공연 취소",0,0,0,0,0
"생활/문화 ","문화예술단체 ""'아이치 트리엔날레' 전시중단, 철회하라""  ",0,0,0,0,0
"생활/문화 ","문화예술단체들 ""소녀상 전시중단 규탄 일본 시민사회와 연대""",0,0,0,0,0
"생활/문화 ","서울 36.8도 올들어 최고기온…부산·울산 등은 태풍특보",2,3,1,7,2
"생활/문화 ","저녁부터 태풍 '프란시스코' 영향권…폭염 한풀 꺾여",0,0,0,1,0
"생활/문화 ","""썸머 아일랜드를 경험하라""···토스 '에브리타운' 행운퀴즈 정답은?",0,0,0,0,0
"생활/문화 ","""여름을 부탁해""···토스 '칼로바이' 행운퀴즈 질문과 정답은?",1,3,0,1,0
"생활/문화 ","문선명 총재 7주기···가정연합 행사 풍성",1,0,0,4,1
"생활/문화 ","가정연합, 문선명 총재 7주기 기념행사",1,0,0,0,0
"생활/문화 ","[날씨] 해안 지역 200mm 폭우…태풍, 새벽 3시 약화될 듯",0,0,0,0,0
"생활/문화 ","[날씨]태풍 ‘프란시스코’ 상륙…동쪽 지방에 강한 비",1,0,0,0,1
"생활/문화 ","[음악이 흐르는 아침] 토스티 '기도'",0,0,0,0,0
"생활/문화 ","[음악이 흐르는 아침] 베를리오즈 '로마의 사육제 서곡'",0,0,0,0,0
"생활/문화 ","[음악이 흐르는 아침] 브레겐츠 페스티벌 '리골레토'",1,0,0,0,0
"생활/문화 ","[음악이 흐르는 아침] 바다르체프스카 '소녀의 기도'",0,0,0,0,0
"생활/문화 ","[똑! 기자 꿀! 정보] 바캉스, 호캉스에 이번엔 꽃과 함께하는 '꽃캉스'",2,0,0,0,0
"생활/문화 ","[똑! 기자 꿀! 정보] 무더위 날리는 톡 쏘는 매력 ‘탄산음료’",4,0,0,1,0
"생활/문화 ","[똑! 기자 꿀! 정보] ""딩동, 배달입니다""…과학적이고 친환경적으로!",5,0,0,0,0
"생활/문화 ","[똑! 기자 꿀! 정보] 말 못 할 고통 '치질' 여름철 관리가 중요하다!",4,0,0,1,3
"세계 ","미중 무역갈등, 환율전쟁으로 확전…경제 전면전 우려 커져(종합3보)",34,4,2,83,4
"세계 ","美, 中 환율조작국 지정… G2 ‘환율전쟁’ 확전",21,0,0,5,0
"세계 ","‘환율조작국’이란?…미국은 어떻게 중국을 환율조작국으로 지정했나",14,1,1,8,1
"세계 ","中언론 ""'환율조작국' 딱지 가치 낮아져…영향 제한적""(종합)",25,1,2,68,1
"세계 ","러시아 “美 중거리 미사일 배치한 亞 국가…우리의 잠재적 핵 목표”",9,3,1,65,2
"세계 ","""사드 때보다 더한 일""… 中, 한국·일본 겨냥 경고",20,5,6,895,7
"세계 "," 중국 “한국, 미국 미사일 배치하면 좌시 않을 것” ",3,3,0,190,1
"세계 ","中, 한·일·호주 위협 ""美 중거리미사일 배치하면 보복할 것""",9,3,1,418,3
"세계 ","아베 ""한국, 일방적으로 청구권협정 위반…국제조약 깨""",304,2,3,324,4
"세계 ","日 아베 ""한국 정부, 청구권협정 먼저 제대로 지켜야""...""한국이 먼저 협정 위반"" 주장",16,0,0,27,0
"세계 ","아베 “韓 일방적으로 국제조약 위반” 억지",9,1,1,5,0
"세계 ","아베 또 억지…""한국이 국제조약 깼다""",141,6,3,494,7
"세계 ","'역린' 건드린 시진핑…'최후의 카드' 꺼낸 트럼프",12,0,0,4,0
"세계 ","美, 中 환율조작국 지정…G2 전면전",32,1,0,2,1
"세계 ","中언론 ""美 환율조작국 딱지 이젠 가소롭다…효과 없을 것""",11,1,0,34,1
"세계 ","中 런민은행 “美 환율조작국 지정 깊은 유감…환율 무기 삼지 않아”",1,0,0,3,0
"세계 ","美국방 ""한일이슈 조속해결 요청…北미사일 과민반응 안할것""",66,2,3,34,1
"세계 ","美 국방 ""韓·日 갈등 조속 해결, 양국에 요청할 것""",0,0,0,0,0
"세계 ","中 홍콩판공실, 폭력 시위에 강력 경고…""불장난하면 타죽어""(종합)",3,0,0,1,0
"세계 ","[최수문특파원의 차이나페이지] <27> '양제' 사라지고 '일국'만 남은 홍콩...내년 엔드게임 맞을수도",1,0,0,2,0
"세계 ","'소녀상'등 전시 중지...트리엔날레 참가 작가들 연대 성명",79,1,1,10,4
"세계 "," [단독] 아이치트리엔날레 참여한 전세계 예술가 72명 ‘소녀상 검열’ 항의 성명 ",168,2,2,2,6
"세계 ","英 '美 주도 호르무즈 호위 연합' 참여",0,0,0,0,0
"세계 ","英 존슨 '미국에 더 가까이'…美 주도 '호르무즈 호위 연합' 참여",1,0,0,1,0
"세계 ","트럼프 ‘총기규제’ 촉구에도 오히려 역풍 이유는?",0,0,1,2,0
"세계 ","“총기난사 정신질환이 방아쇠”… 남 탓 트럼프, 美대선 불붙였다",0,0,0,0,0
"세계 ","선전서 대규모 진압훈련...中, 시위대 겨냥했나",3,1,0,3,0
"세계 ","홍콩 시위 겨냥했나… 中 선전서 1만여명 동원 폭동 진압 훈련",0,0,0,0,0
"세계 ","""미중 환율전쟁에 애먼 한국·일본 새우등 터진다""",0,0,0,0,0
"세계 ","WSJ, 미중 환율전쟁의 피해국으로 韓·日 지목",4,0,0,0,3
"세계 ","[특파원리포트] ""억!"" 소리 나는 중국 사교육, '한국과 닮았다'",4,1,0,17,3
"세계 ","[특파원리포트] 日 ""백색국가 제외 강행""·獨 ""나치범죄 사죄""…차이의 근원은?",50,5,6,884,27
"세계 ","[특파원리포트] 베트남이 '불법 도박' 온상지가 된 이유는?",0,1,0,0,0
"세계 ","[특파원리포트] 영화 '기생충'을 보지 못하는 나라 중국…왜?",12,2,6,65,5
"IT/과학 ","[단독]‘타다’의 반격…택시조합 ‘기사 제명’ 공정위에 신고 ",8,2,0,12,0
"IT/과학 ","[단독]한 달 택시 수익 95만원…이 모델 바꿔야 택시-모빌리티 협업 성공",3,0,0,0,0
"IT/과학 ","[단독] '카카오 대형택시' 10월 출격..플랫폼 택시전쟁 막오른다",8,1,1,6,2
"IT/과학 ","[단독] 카카오의 ‘스타렉스 택시’, 타다 대항마로 나선다",27,2,1,30,6
"IT/과학 ","레노버, 인텔과 고성능 컴퓨팅·AI 다년간 협업 발표",0,0,0,1,0
"IT/과학 ","레노버 ""모두가 고성능컴퓨팅·AI 이용할 수 있어야""",0,0,0,1,0
"IT/과학 ","게임산업협회, 中 게임업계와 상호 협력 추진… 기술연구 등 논의",1,0,0,26,0
"IT/과학 ","역대급 게임 'V4' 준비하는 박용현 넷게임즈 대표…""게임은 이용자에게 즐거움·성취감 제공해야""",5,0,0,0,0
"IT/과학 ","'소금을 전극으로'…KIST ""염화나트륨, 전지양극재 가능성 확인""",13,0,0,0,0
"IT/과학 ","KIST 연구진 ""소금, 이차전지 전극소재 활용방법 찾았다""  ",2,0,0,0,0
"IT/과학 ","베일 벗는 'V50 씽큐 후속작'",5,0,0,3,0
"IT/과학 ","LG전자, 신형 듀얼스크린폰 내달 공개",0,0,0,0,0
"IT/과학 ","심전도 탑재 갤럭시워치, 韓소비자에겐 `그림의 떡`",9,0,0,1,0
"IT/과학 ","한국 원격의료 막힌 새…삼성, 美서 `훨훨`",5,0,0,0,0
"IT/과학 ","5G 실감콘텐츠 육성위해 추경 198억 투입",0,0,0,0,0
"IT/과학 ","과기정통부, 5G 실감콘텐츠 개발사 지원",0,0,0,0,0
"IT/과학 ","소프트캠프-중앙대, 블록체인 보안 신사업 모색",0,0,0,0,0
"IT/과학 ","한달 후 업비트 블록체인 개발자 대회, 벤츠도 SM엔터도 온다",2,0,0,1,0
"IT/과학 ","공유 전동킥보드, 이용객 없는 장마철엔?",1,3,0,0,0
"IT/과학 ","도로위 애물단지 '전동 킥보드 가이드라인' 나온다",0,0,0,0,0
"IT/과학 ","원안위, 태풍 '프란시스코' 관련 원전 대비 태세 점검",0,0,0,0,0
"IT/과학 ","태풍 '프란시스코' 접근…원안위 24시간 비상근무",0,0,0,0,0
"IT/과학 ","[아하! 우주] 근무 중 이상무!…美 큐리오시티, 화성 착륙 7주년",14,1,0,1,0
"IT/과학 ","[아하! 우주] 중금속을 우주로 배출…축구공 같은 외계 행성의 비밀",9,0,0,0,1
"IT/과학 ","[아하! 우주] 지구에서 73광년…슈퍼지구와 미니 해왕성 발견",16,1,0,2,4
"IT/과학 ","[아하! 우주] 차세대 화성 탐사로보 마스 2020 ‘원자력 심장’ 탑재하다",10,0,0,1,0
"IT/과학 ","[고든 정의 TECH+] 물과 이산화탄소, 태양에너지로 만드는 미래의 합성 연료",4,2,0,0,0
"IT/과학 ","[고든 정의 TECH+] 인텔 10세대 코어 프로세서 출시…그래픽 성능 높이고 아키텍처 혁신",7,2,0,9,5
"IT/과학 ","[고든 정의 TECH+] 생긴 건 원통인데 사실은…혁신적인 동그란 드론 개발",8,2,0,1,1
"IT/과학 ","[고든 정의 TECH+] 여객선은 하이브리드 시대…배터리만으로 항해 성공까지",8,1,1,1,0
