"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"IT/과학 ","LGU+, 카카오프렌즈 키즈워치2 출시…출고가 27만5000원",0,0,0,0,0
"IT/과학 ","SKT  해외 로밍 서비스, 네이버 클라우드 리전 서비스 사용 ",1,0,0,0,0
"IT/과학 ","네이버, SKT 해외로밍 '바로'에 클라우드 제공…'로밍품질향상' 맞손",0,0,0,0,0
"IT/과학 ","갤럭시S10 행사장 '철통보안'…""3년전 아이폰 공개했던 곳""",7,0,0,3,0
"IT/과학 ","""갤럭시 10년""…단통법·중국폰 등 굴곡 넘은 '왕좌의 역사'",7,0,1,2,0
"IT/과학 ","채팅형 소설 서비스 '채티', 25억원 투자 유치",0,0,0,0,0
"IT/과학 ","채팅형 소설 엡체 '채티' 25억 원 투자 유치",0,0,0,0,0
"IT/과학 ","[아하! 우주] 그물 던지고 작살 쏘고…청소부 위성, 우주쓰레기 치우다",11,2,0,7,3
"IT/과학 ","[아하! 우주] 화성을 360도 파노라마로 보니…선명한 붉은 토양 (영상)",16,0,0,2,3
"IT/과학 ","[아하! 우주] 우리은하와 안드로메다는 언제쯤 충돌할까?",15,1,5,2,5
"IT/과학 ","[아하! 우주] 우주로 떠난 전기차 로드스터는 어디쯤 달리고 있을까?",63,5,1,6,13
"IT/과학 ","[이진욱의 전자수첩] 공개전 패 까버린 '갤럭시S10'…'독'보다 '득'본다",121,3,1,12,2
"IT/과학 ","[이진욱의 전자수첩] 쓰던 노트9이 80만원?…중고폰 더 비싸게 사라는 정부",13,2,2,263,2
"IT/과학 ","[이진욱의 전자수첩] 한국은 봉?…같은 TV가 미국보다 한국서 더 비싼 이유",113,4,3,772,13
"IT/과학 ","[이진욱의 전자수첩] '폴더블폰' 기다렸더니…'경첩' 내미는 LG의 짠내",174,10,33,157,24
