"카테고리","제목","좋아요","훈훈해요","슬퍼요","화나요","후속기사_원해요"
"경제 ","'물가·수출 부진' 기준금리 연 1.75% 동결…올해 내내 유지 '무게'",1,0,0,2,1
"경제 ","한진그룹 ""항고할 것""..KCGI 의안 상정 가처분 인용",0,0,0,0,0
"경제 ","KCGI 주주제안, 한진칼 주총 안건에 올라간다",1,0,0,0,0
"경제 ","생산·소비·투자 석달만에 동반 상승",0,0,0,2,0
"경제 ","1월 생산·소비·투자 '깜짝 상승'.. 체감경기는 부진 지속(종합)",0,0,0,0,0
"경제 ","북미회담 결렬에 기약 없는 남북경협…개성공단 기업인 '눈물'(종합)",31,0,2,10,0
"경제 ","북미회담 결렬에 신한용 개성공단기업협회장...뺨 위로 눈물",1,1,0,2,0
"경제 ","LG, 삼성 QLED TV 공세에 맞불…""8K에는 OLED가 최적"" ",6,0,0,0,0
"경제 ","LG디스플레이 ""OLED가 8K TV 시대 최적의 디스플레이""",6,0,0,0,0
"경제 ","[외환마감]북·미 협상 결렬…환율 급반등",9,4,0,3,0
"경제 ","북미 정상회담 결렬에 원·달러 환율 5.6원↑…1124.7원 마감",0,0,0,0,0
"경제 ","“보이스피싱인가? 수상한데”…진짜 금융사로 전화해도 사기범이 받아 [퇴근길 경제]",0,3,0,21,1
"경제 ","하루 134명씩 당했다…보이스피싱 피해액 역대 최고",0,1,0,9,2
"경제 ","한진重 '출자전환, 구주 무상감자' 확정…""상폐 피할듯"" ",1,0,0,1,0
"경제 ","한진重 상폐 위기 벗어나…출자전환·무상감자 확정",0,0,0,0,0
"경제 ","KAI, 우수 협력사에 4.2억원 포상…'파트너스데이' 개최 ",0,0,0,2,0
"경제 ","KAI, 협력사에 4억 포상·1000억 지원",0,0,0,2,0
"경제 ","북미정상회담 결렬에 코스피 2,200선 무너져",0,0,0,1,0
"경제 ","코스피, 북미회담 삐걱거리자 급락…2,200선 붕괴(종합2보)",25,2,2,5,0
"경제 ","엘리엇, ""주주환원 정책 없는 현대차 방안에 실망""",1,0,0,0,0
"경제 ","엘리엇 또 무리한 요구..“현대차 45조 투자에 의구심..4.5조 배당하라”",4,0,0,5,0
"경제 ","노후 석탄화력발전소 4기 3~6월 가동중지…“미세먼지 저감”",0,0,0,1,0
"경제 ","미세먼지 '비상'…석탄발전 4기 4달동안 멎는다",2,0,0,6,1
"경제 ","한은 신임 경제연구원장에 신운…""14년 만에 내부출신""",0,0,0,0,0
"경제 ","한은, 신임 경제연구원장 신운…14년만에 내부 인사",0,0,0,0,0
"경제 ","현대그룹 또 희망고문…“對北사업 차분히 준비할 것”",0,0,1,0,1
"경제 ","금강산 재개 기대한 현대그룹 ""기대와 희망 잃지 않을것""",1,0,0,11,0
"경제 ","[e슬기로운 투자생활]버핏·볼턴 같은 투자천재도 실패한 시장",3,0,0,0,2
"경제 ","[e슬기로운 투자생활]메릴린치 능가하는 '초단타족' 나타날까",23,1,1,22,2
"경제 ","[e슬기로운 투자생활]개미가 돈 버는 시대는 끝나는가",9,2,5,19,1
"경제 ","[e슬기로운 투자생활]소신있는 반대 '코스피 상고하저론' 힘받나",9,0,0,3,1
"사회 ","한유총 ""개학 무기연기""…당국 ""엄정대응·돌봄강화""(종합3보)",2,2,0,7,0
"사회 ","한유총, 유치원 개학 무기한 연기…당국 ""설립취소"" 맞불",0,0,0,0,0
"사회 ","아이 볼모 삼은 실력행사에 ""타협불가"" 맞불…유치원대란 길어질라",3,0,1,4,0
"사회 ","유은혜 ""유치원 개학 연기는 불법…엄중 대응할 것""",336,9,3,616,4
"사회 ","[단독] 러시아 대형 화물선, 부산 광안대교 충돌 순간 영상",2,1,3,140,0
"사회 ","[단독] 대형 화물선 광안대교와 충돌…“구조물 일부 파손돼 도로 통제”",41,30,27,1761,71
"사회 ","항로이탈 러 화물선, 광안대교 '쾅'…선장 알코올 농도 0.086%(종합2보)",1,0,0,28,1
"사회 ","항로 이탈한 6천t급 러 화물선, 부산 광안대교 '쾅'(종합)",2,2,6,186,6
"사회 ","삼일절 미세먼지 ‘빨간 불’, 수도권 비상저감조치",0,0,0,0,0
"사회 ","3·1절 미세먼지 초비상...8개 시도에 미세먼지 비상저감조치",0,0,0,0,0
"사회 ","미세먼지 초비상…내일 수도권·충청·광주·강원 비상조치(종합2보)",0,0,1,39,0
"사회 ","오늘 미세먼지 저감조치…차량 운행제한은 미실시 ",0,0,0,0,0
"사회 ","'가습기 살균제' 재수사 급물살…애경산업 전 대표 구속(종합)",9,0,0,10,2
"사회 ","‘가습기 살균제 사태’ 애경산업 前대표 구속",0,0,0,0,0
"사회 ","검찰 가습기살균제 재수사…애경 전 대표·임원 구속",3,0,0,0,1
"사회 ","檢, 가습기살균제 판매한 애경산업 前대표 구속(상보)",0,0,0,1,1
"사회 ","""국정농단 특검법 합헌"" 최순실 패소...고영태는 실형 확정",1,0,0,0,0
"사회 ","'국정농단' 특검법 합헌 결정에 이경재 변호사 ""헌재, 나치式 독재 길 터줘""",2,0,0,11,0
"사회 ","헌재 ""국정농단 특검법은 합헌""…최순실 패소",0,0,0,0,0
"사회 ","“박영수 특검법 합헌”..헌재, 최순실 헌법소원 2년만에 기각",3,0,1,6,1
"사회 ","승리, 경찰서 밤샘조사…모든 혐의 부인",1,0,0,3,0
"사회 ","승리, 솔로 투어 취소 ""모든 활동 전면 중단한다""",3,0,1,41,1
"사회 ","광주 전역·전남 서부권역에 미세먼지 경보 발령",0,0,0,0,0
"사회 ","[날씨] 서울·경기권에 초미세먼지주의보...주말도 고농도",15,10,24,1347,10
"사회 ","‘손석희 폭행 고소’ 김웅 프리랜서 기자, 내일 경찰 출석",13,3,1,120,6
"사회 ","손석희 고소한 프리랜서 기자, 내일 경찰 출석",0,1,0,3,1
"사회 ","""아이 데리고 출근"" 직장어린이집 대폭 늘어난다 ",4,0,0,0,0
"사회 ","국공립 어린이집 550개 늘리고 교사 1.5만명 확충",2,0,0,2,0
"사회 ","이용섭 광주시장 ""2·28은 4·19혁명 도화선 된 민주화 운동""",0,0,0,1,0
"사회 ","이용섭 ""'5·18'과 '2·28'정신 맞닿아 달빛동맹 이어져""",2,1,0,2,0
"사회 ","국가교육위 연내 설치…대통령 소속 독립적 행정기구로(종합)",0,0,0,7,0
"사회 "," 백년대계 세울 ‘국가교육위원회’ 윤곽 나왔다  ",0,0,0,0,0
"사회 ","손혜원 동생 “누나 차명 부동산 7곳 더 있다”",0,0,0,4,0
"사회 ","손혜원 동생 ""누나 차명 부동산 7건 더 있다"" 주장",85,1,3,20,0
"사회 ","일제 강제징용 피해자 노제",0,0,0,0,0
"사회 ","고국에 돌아온 일제 강제징용 희생자들",0,0,0,0,0
"사회 ","대법 ""백제 풍납토성 복원 위해 삼표레미콘 공장 이전하라""",6,0,0,0,0
"사회 ","대법 ""풍납토성 복원 위해 삼표레미콘 공장 이전하라""",0,0,0,0,0
"사회 ","'마약 혐의' 이문호 버닝썬 공동대표 클럽서 난동",0,0,0,3,0
"사회 ","'버닝썬 고발' 김상교, 폭로 예고… ""다 모였더만 대한민국 약쟁이""",79,2,0,2,6
"사회 ","“조합장 선거 잘 부탁해…” 양주 건넨 파주지역 현직 농협 조합장 검찰 고발",0,0,0,0,0
"사회 ","'지지 부탁' 양주 건넨 파주 지역 현직 농협 조합장",0,0,0,0,0
"사회 "," '강서구 PC방 살인' 김성수 동생 ""형은 두려운 인물…공범 아니다""",0,0,0,2,1
"사회 ","‘PC방 살인’ 김성수 동생 공범 부인, “형 두려워 직접 말리기 어려웠다”",0,0,0,4,0
"사회 ","조달청-전남도, 창업·벤처기업 공공판로 지원 협약 ",0,0,0,0,0
"사회 ","전남도-조달청, 창업·벤처기업 공공판로 돕는다",0,0,0,0,0
"사회 ","강북구의회에서 '홍준표식 꼼수 정치' 재연되나?",1,0,0,22,3
"사회 ","강북구의회, 동장 폭행한 최재성 의원 사직안 가결 처리",0,0,0,0,0
"사회 ","제2회 전국동시조합장선거 대구 66명 등록",0,0,0,0,0
"사회 ","제2회 조합장 선거 총 3474명 후보자 등록.. 평균 2.6 대 1",0,0,0,0,0
"사회 ","경찰, ‘손석희 뺑소니 의혹’ 고발 시민단체 관계자 조사",5,0,0,10,0
"사회 ","경찰, 손석희 대표 '뺑소니' 의혹 고발인 조사(종합)",0,0,0,0,0
"사회 "," 대통령도 안 오는 도서관 정책 보고회 ",0,0,0,0,0
"사회 ","'남성 열람실 논란' 도서관, 우리가 알아야 할 숨은 과거",0,0,0,0,0
"사회 ","권오봉 여수시장, '3·1 독립선언서 필사 챌린지' 동참",8,0,0,10,0
"사회 ","'대한광복회' 독립선언서 필사 챌린지, 3·1절 앞두고 SNS서 동참 물결",1,0,0,0,0
"사회 ","""순안공항에서 북한 군악대가 우리 교가 연주했어요""",0,0,0,30,0
"사회 ","""나이 80에 한글 배운 할머니들, 마음만은 소녀시대""",15,1,0,0,1
"사회 ","""방송사 사장 선출에 국민 참여 방안 보장해야""",1,0,0,6,0
"사회 ","변상욱 CBS 대기자 ""YTN 저녁뉴스에서 뵙겠습니다""",88,2,0,8,0
"생활/문화 ","내일도 미세먼지 계속 '나쁨'...일부지역은 '매우 나쁨'",7,4,16,362,7
"생활/문화 ","삼일절도 미세먼지 ‘나쁨’…100년 전처럼 평년보다 따뜻해",0,0,0,0,1
"생활/문화 ","[날씨] 삼일절 맑은 하늘...전국 미세먼지 농도 매우 나쁨",0,0,0,0,0
"생활/문화 ","[날씨] 3·1절 미세먼지 더 악화…곳곳 '매우 나쁨'",0,1,0,0,0
"생활/문화 ","현대차, 글로벌 봉사단 '해피무브' 22기 수료…""11년간 1만여명 파견""",0,0,0,1,0
"생활/문화 ","현대차그룹, 해피무브 글로벌 청년봉사단 22기 수료식 진행",0,0,0,0,0
"생활/문화 ","충무아트센터 새 사장에 윤진호",0,0,0,1,0
"생활/문화 ","충무아트센터 신임 사장에 윤진호",0,0,0,0,0
"생활/문화 ","현대미술로 보는 3.1운동 100주년...남서울미술관 '모두를 위한 세계'",1,0,0,1,0
"생활/문화 ","""2·8 독립선언 예술로 재현, 일본인·작가로서 의무""",0,0,0,0,0
"생활/문화 ","현대·기아 신차에 ‘내장형 블랙박스’ 탑재",16,1,0,2,0
"생활/문화 ","현대기아, 내장형 블랙박스 룸미러 뒤에 기본 탑재",4,0,0,0,0
"생활/문화 ","고종 독살 소문에…분노한 백성 ""독립만세"" 외치다",1,0,0,4,0
"생활/문화 ","구경하러 오세요 '100년 전, 고종 황제의 국장' ",3,0,1,23,1
"생활/문화 ","'서재필 진료가운'·'유림 양복' 독립운동가 복식 복원",0,1,0,0,0
"생활/문화 ","서재필 의사가운·유림 양복 복원됐다",0,0,0,0,0
"생활/문화 ","“수면 부족은 느린 형태의 자기 안락사”",1,0,0,0,0
"생활/문화 "," 이 책을 읽다가 잠이 들어도 좋다 ",0,0,0,0,0
"생활/문화 ","제주항공 ""인천~후쿠오카 5만원""",0,0,0,0,0
"생활/문화 ","제주항공, 회원 대상 6~7월 항공권 특가 판매",0,0,0,0,0
"생활/문화 ","폴크스바겐, ‘신형 투아렉 V8 TDI’ 공개…“벤틀리 심장 얹었다”",0,0,0,0,0
"생활/문화 ","폭스바겐, 제네바모터쇼서 신형 '투아렉 V8 TDI' 최초 공개",0,0,0,0,0
"생활/문화 ","[최기성의 허브車]'가족 지상주의'…수입 패밀리카 '3대천왕'",4,0,0,2,0
"생활/문화 ","[최기성의 허브車]""아빠는 슈퍼맨""…다재다능한 아빠車 '국산 슈퍼밴3'",1,1,0,0,0
"생활/문화 ","[최기성의 허브車]車 살 땐 컬러보단 '흑백'…팔 때도 355만원 비싸",3,1,1,1,0
"생활/문화 ","[최기성의 허브車]""뻥 치지 마""…'중고차 가짜·미끼 매물' 피해예방법",3,0,1,20,0
"생활/문화 ","[못된 엄마 현실 육아] (43) 스마트폰 안 주고 아이와 외출…밥 먹기도 힘들어요",21,3,3,5,4
"생활/문화 ","[못된 엄마 현실 육아] (42) 초등학교 입학, 그 '충격의 쓰나미'가 몰려온다",36,4,51,38,9
"생활/문화 ","[못된 엄마 현실 육아] (41) 워킹맘의 못된 마음? 방학이 없었으면 좋겠어요",9,0,32,42,1
"생활/문화 ","[못된 엄마 현실 육아] (40) 겁이 없는 아이 vs 겁이 많은 아이",22,2,0,3,0
"세계 ","파키스탄, 중국에 ""인도와 갈등 중재해달라"" 요청",1,0,0,1,0
"세계 ","'파키스탄 군사충돌'에 印 총리 ""하나로 뭉쳐 적과 싸울 것""",1,0,0,2,0
"세계 ","인도, 파키스탄 체포 조종사 무사송환 촉구…갈등 완화 계기되나",1,0,0,3,0
"세계 ","""전쟁 날라""...인도·파키스탄 맞공습 이어 조종사 안전 설전",2,1,2,0,1
"세계 "," 트럼프 “김정은, 웜비어 사망 허용하지 않았을 것” ",6,0,2,48,5
"세계 ","트럼프 ""김정은, 웜비어 사망에 유감 표시…나중에 알았다고""",3,0,0,14,0
"세계 ","[2차 북미정상회담] 트럼프 ""김정은, 웜비어 사망에 유감 표명""",0,0,0,0,0
"세계 ","트럼프 “김정은, 웜비어 사망에 유감 표명..나중에 인지”",0,0,0,0,0
"세계 ","中, 북미 합의무산에 ""양측 계속 대화해야…우리도 역할 할 것""(종합)",2,0,0,21,0
"세계 ","中, 북미 합의 무산에 ""대화 지속해 한반도 평화 오길 바라""",2,0,0,5,0
"세계 ","中 “북미 계속 대화해야…우리도 역할 할 것”",0,0,0,0,0
"세계 ","중국, 북미정상회담 합의무산에 “대화·협상 계속하는 게 유일한 길”",1,0,0,1,0
"세계 ","코언의 `핵폭탄` 증언…美北정상회담 결렬에 결정타?",17,0,1,6,2
"세계 ","옛 충복 코언 “트럼프는 인종차별주의자, 사기꾼, 거짓말쟁이”",5,0,0,3,0
"세계 ","""미국, 일본과의 무역협상 3월 시작 의향""",12,1,0,1,0
"세계 ","미중, 무역협정 이행안 합의에도… 美 “갈 길 멀어” 낙관론 경계",1,0,0,1,0
"세계 ","[하노이 담판 결렬] 주요 외신 ""뜻밖…준비부족…트럼프의 외교적 실패""(종합2보)",0,0,0,2,0
"세계 ","[하노이 담판 결렬] 주요 외신 신속보도…WP ""트럼프의 외교적 실패""(종합)",7,0,3,17,1
"세계 ","[하노이 담판 결렬] 北리길성 전격 방중…中 ""북중관계 논의차""(종합)",0,0,0,3,0
"세계 ","리길성 북 외무상 부상, 베이징 방문 북·중 관계 논의…김정은 방중 준비?",0,0,0,0,0
"세계 ","日, 북미회담 결렬됐는데 ""납치문제 의제였다"" 반색(종합)",4,0,0,33,0
"세계 ","‘하노이 담판’ 결렬됐는데…日 정부 “납치 문제 거론됐다” 반색",1,0,0,1,0
"세계 ","[하노이 담판 결렬] 日정부 ""트럼프, 북미회담서 납치문제 거론""(종합)",3,0,0,6,0
"세계 ","中 “한반도 문제, 한번에 해결 안돼”, 日 “내용 확인 중”",0,0,0,1,0
"세계 ","러 언론 결렬 소식 신속 보도…""美, 제재완화 北 요구 거부""",0,0,0,1,0
"세계 ","[하노이 담판 결렬] 러 언론도 결렬 소식 신속 보도…""美, 제재완화 北요구 거부""",6,0,0,0,0
"세계 ","[하노이 담판 결렬] 中매체, 신속 보도…""급격한 상황 변화""(종합)",0,0,0,0,0
"세계 ","中 ""북미, 대화 계속해야""…'합의 무산' 신속 보도",0,0,0,0,0
"세계 ","아베, 북미회담 결렬 보고 받고 대책 논의",1,0,0,0,0
"세계 ","日 ""북미정상회담 결렬, 세부사항 확인 중""(종합)",0,0,1,0,0
"세계 ","외신, 회담 결렬 긴급 타전…중국 ""대화 계속해야""",5,0,0,0,1
"세계 ","美외신들, 북미 정상회담 '노딜' 긴급 타전  ",7,2,1,0,0
"세계 ","트럼프, 회담 내내 머릿속엔 ‘코언 폭로’",0,0,0,1,0
"세계 ","코언 폭로에 '심기불편' 트럼프.. 북미 2차 핵담판 결렬",4,0,1,0,0
"세계 ","코언 ""트럼프 '클린턴 해킹 이메일' 공개 전부터 알았다""",0,0,0,0,0
"세계 ","[북미협상 결렬]트럼프도···美언론도···코언 '입'만 쳐다봤다",1,0,0,1,0
"세계 ","""메이案 새로울 것 없다면 브렉시트 시한 연장 반대""",0,0,0,0,0
"세계 ","英 하원, 메이 총리의 브렉시트 '3단계 투표' 계획 지지",0,0,0,0,1
"세계 ","백악관 “북미 정상 아무런 합의도 이르지 못해”",5,0,2,5,0
"세계 ","[2차 북미정상회담] 백악관 ""트럼프·김정은 아무런 합의도 없었다""",0,0,0,1,0
"세계 ","트럼프 ""文대통령, 북미 합의 많은 노력…가장 먼저 전화할 것""",17,2,1,29,0
"세계 ","트럼프 ""文대통령과 좋은 관계…가장 먼저 전화할 것""",0,0,0,2,0
"세계 ","총기 거래시 신원조회…美 하원, 25년 만에 규제법 통과",0,0,0,0,0
"세계 ","美하원서 모든 총기거래시 '신원조회 의무화' 법안 통과",0,0,0,0,0
"세계 ","[속보]트럼프 ""김정은과 회담 생산적이었지만 이번엔 다른 길"" ",0,0,0,0,0
"세계 ","(속보)트럼프 “굉장히 생산적 회의 진행 중”",1,0,0,0,0
"세계 ","[column of the week] 트럼프 대통령의 노벨평화상 수상에 관하여",0,0,0,0,0
"세계 ","[하노이 담판] ""김정은, 트럼프와 노벨평화상 받으면 거절 않을 것""",1,0,0,0,0
"세계 ","英내무장관 ""귀국 희망' IS 가담 여성 시민권 박탈 어려워""",0,0,0,1,0
"세계 ","英 시민권 잃은 'IS 신부' 19살 여성 사진, 사격 표적으로 써 논란",29,2,1,8,0
"세계 ","아베, 트럼프와 통화…“북미 정상회담 결과 설명 들어”",0,0,0,0,0
"세계 ","“이건 인신공격이잖아”…갈수록 거칠어지는 日아베의 ‘입’",11,2,1,17,0
"세계 ","[월드피플+] 걸어서 왕복 10시간…32년 간 산동네 출근한 간호사",16,5,2,1,0
"세계 ","[월드피플+] 역대급 미소로 키즈모델 꿰찬 다운증후군 소년",61,17,1,2,2
"세계 ","[월드피플+] 팔 없이 태어난 여성과 비장애 남성의 진실한 사랑",47,22,6,2,3
"세계 ","[월드피플+] 뇌 2%밖에 없다던 소년이 보여준 기적같은 행보",149,21,5,7,10
"IT/과학 "," 택시업계 ‘카풀 원천금지’ 주장에 대타협기구 또 ‘빈손’ ",0,0,0,23,0
"IT/과학 ","택시업계 '카풀 원천금지'주장…사회적대타협기구 불발",0,0,0,1,0
"IT/과학 ","택시·카풀 사회적 대타협 불발…내주 최후 담판 시도",3,1,0,7,0
"IT/과학 ","택시·카풀 사회적 대타협 '합의 실패'…내주 마지막 회의",0,0,0,1,0
"IT/과학 ","[MWC19] 네이버-KT-인텔 5G서비스 로봇 솔루션 공동개발",1,0,0,0,0
"IT/과학 ","기막힌 커피맛, 로봇 솜씨?",2,0,0,1,0
"IT/과학 ","고속철 탄 의사가 5G 영상보며 구급차 환자 뇌수술 주도",0,0,0,1,0
"IT/과학 ","산업 지형 바꾸는 5G | 자동차·건설·미디어…5G 사업 특수 기대 텔레매틱스(자동차 + 통신)·스마트홈·콘텐츠…무궁무진",1,0,0,0,0
"IT/과학 ","헌혈앱·시각장애 지원 솔루션 사회적 가치 전파한 SKT",0,0,0,0,0
"IT/과학 ","SK텔레콤, MWC에서 스타트업과 '착한 ICT 서비스' 선보여",0,0,0,0,0
"IT/과학 ","KISA, 3·1운동 기념 지역사회 항일운동 교육동영상 제작 배포",3,0,0,1,0
"IT/과학 ","KISA, 3·1 운동 기념 교육동영상 제작 배포",0,0,0,0,0
"IT/과학 ","SK플래닛-쏘카 업무협약, ""차량 내 공기질 관리 걱정마세요""",0,0,0,0,0
"IT/과학 ","쏘카, SK플래닛과 차량내 공기질 관리 시스템 구축 MOU 체결",0,0,0,0,0
